state_name,college_name,college_type,roi,total_cost,grad_rate,yrs2grad,financial_aid,loan_amt,perc_grant
PENNSYLVANIA,Bucknell University(Private),private,566000,257000,88,4,0.0,N/A,N/A
PENNSYLVANIA,Lafayette College(Private),private,543000,251000,89,4,0.0,N/A,N/A
PENNSYLVANIA,Swarthmore College(Private),private,501000,254000,94,4,0.0,N/A,N/A
PENNSYLVANIA,Drexel University(Private),private,497000,267000,70,5,0.0,N/A,N/A
PENNSYLVANIA,Pennsylvania State University-Main Campus(In-State),instate,445000,139000,86,4,0.0,N/A,N/A
PENNSYLVANIA,Haverford College(Private),private,419000,262000,90,4,0.0,N/A,N/A
PENNSYLVANIA,Pennsylvania State University-Penn State Erie-Behrend College(In-State),instate,412000,127000,63,4,0.0,N/A,N/A
PENNSYLVANIA,Grove City College(Private),private,399000,105000,81,4,0.0,N/A,N/A
PENNSYLVANIA,University of the Sciences(Private),private,394000,223000,70,4,0.0,N/A,N/A
PENNSYLVANIA,Pennsylvania State University-Main Campus(Out-of-State),outofstate,391000,193000,86,4,0.0,N/A,N/A
PENNSYLVANIA,Pennsylvania State University-Penn State Erie-Behrend College(Out-of-State),outofstate,382000,157000,63,4,0.0,N/A,N/A
PENNSYLVANIA,University of Pittsburgh-Pittsburgh Campus(In-State),instate,376000,130000,81,4,0.0,N/A,N/A
PENNSYLVANIA,Gettysburg College(Private),private,364000,246000,87,4,0.0,N/A,N/A
PENNSYLVANIA,Pennsylvania State University-Penn State Harrisburg(In-State),instate,363000,127000,63,5,0.0,N/A,N/A
PENNSYLVANIA,Franklin and Marshall College(Private),private,348000,258000,87,4,0.0,N/A,N/A
PENNSYLVANIA,La Salle University(Private),private,344000,219000,65,4,0.0,N/A,N/A
PENNSYLVANIA,Saint Joseph's University(Private),private,337000,231000,80,4,0.0,N/A,N/A
PENNSYLVANIA,University of Pittsburgh-Pittsburgh Campus(Out-of-State),outofstate,334000,172000,81,4,0.0,N/A,N/A
PENNSYLVANIA,Pennsylvania State University-Penn State Harrisburg(Out-of-State),outofstate,333000,157000,63,5,0.0,N/A,N/A
PENNSYLVANIA,University of Scranton(Private),private,327000,229000,79,4,0.0,N/A,N/A
PENNSYLVANIA,Temple University(In-State),instate,313000,125000,71,5,0.0,N/A,N/A
PENNSYLVANIA,Gwynedd Mercy University(Private),private,307000,177000,51,4,0.0,N/A,N/A
PENNSYLVANIA,Duquesne University(Private),private,289000,190000,79,4,0.0,N/A,N/A
PENNSYLVANIA,Holy Family University(Private),private,287000,178000,60,4,0.0,N/A,N/A
PENNSYLVANIA,Widener University-Main Campus(Private),private,284000,228000,57,4,0.0,N/A,N/A
PENNSYLVANIA,Rosemont College(Private),private,280000,176000,48,4,0.0,N/A,N/A
PENNSYLVANIA,Muhlenberg College(Private),private,279000,234000,83,4,0.0,N/A,N/A
PENNSYLVANIA,Immaculata University(Private),private,275000,206000,67,4,0.0,N/A,N/A
PENNSYLVANIA,York College Pennsylvania(Private),private,274000,125000,61,5,0.0,N/A,N/A
PENNSYLVANIA,Temple University(Out-of-State),outofstate,272000,166000,71,5,0.0,N/A,N/A
PENNSYLVANIA,Elizabethtown College(Private),private,265000,212000,74,4,0.0,N/A,N/A
PENNSYLVANIA,West Chester University of Pennsylvania(In-State),instate,257000,104000,70,4,0.0,N/A,N/A
PENNSYLVANIA,Cabrini University(Private),private,251000,182000,60,4,0.0,N/A,N/A
PENNSYLVANIA,Ursinus College(Private),private,251000,248000,78,4,0.0,N/A,N/A
PENNSYLVANIA,Pennsylvania College of Technology(In-State),instate,249000,124000,46,5,0.0,N/A,N/A
PENNSYLVANIA,Bloomsburg University of Pennsylvania(In-State),instate,248000,90800,62,5,0.0,N/A,N/A
PENNSYLVANIA,Shippensburg University of Pennsylvania(In-State),instate,245000,102000,56,4,0.0,N/A,N/A
PENNSYLVANIA,Moravian College(Private),private,243000,210000,69,4,0.0,N/A,N/A
PENNSYLVANIA,Pennsylvania State University-Penn State Berks(In-State),instate,237000,127000,56,4,0.0,N/A,N/A
PENNSYLVANIA,Pennsylvania State University-Penn State Altoona(In-State),instate,228000,127000,67,4,0.0,N/A,N/A
PENNSYLVANIA,Pennsylvania College of Technology(Out-of-State),outofstate,223000,150000,46,5,0.0,N/A,N/A
PENNSYLVANIA,Millersville University of Pennsylvania(In-State),instate,222000,101000,61,5,0.0,N/A,N/A
PENNSYLVANIA,West Chester University of Pennsylvania(Out-of-State),outofstate,215000,146000,70,4,0.0,N/A,N/A
PENNSYLVANIA,University of Pittsburgh-Johnstown(In-State),instate,214000,106000,53,5,0.0,N/A,N/A
PENNSYLVANIA,DeSales University(Private),private,212000,197000,68,4,0.0,N/A,N/A
PENNSYLVANIA,Susquehanna University(Private),private,212000,218000,74,4,0.0,N/A,N/A
PENNSYLVANIA,Shippensburg University of Pennsylvania(Out-of-State),outofstate,210000,136000,56,4,0.0,N/A,N/A
PENNSYLVANIA,Pennsylvania State University-Penn State Berks(Out-of-State),outofstate,207000,157000,56,4,0.0,N/A,N/A
PENNSYLVANIA,Dickinson College(Private),private,206000,254000,84,4,0.0,N/A,N/A
PENNSYLVANIA,Wilkes University(Private),private,206000,197000,62,4,0.0,N/A,N/A
PENNSYLVANIA,Bloomsburg University of Pennsylvania(Out-of-State),outofstate,205000,133000,62,5,0.0,N/A,N/A
PENNSYLVANIA,Neumann University(Private),private,202000,167000,54,5,0.0,N/A,N/A
PENNSYLVANIA,Robert Morris University(Private),private,201000,171000,61,4,0.0,N/A,N/A
PENNSYLVANIA,Pennsylvania State University-Penn State Altoona(Out-of-State),outofstate,198000,157000,67,4,0.0,N/A,N/A
PENNSYLVANIA,Gannon University(Private),private,197000,175000,65,4,0.0,N/A,N/A
PENNSYLVANIA,Indiana University of Pennsylvania-Main Campus(In-State),instate,194000,99900,54,4,0.0,N/A,N/A
PENNSYLVANIA,Misericordia University(Private),private,186000,176000,74,4,0.0,N/A,N/A
PENNSYLVANIA,Philadelphia University(Private),private,186000,211000,58,4,0.0,N/A,N/A
PENNSYLVANIA,Juniata College(Private),private,185000,210000,76,4,0.0,N/A,N/A
PENNSYLVANIA,Lebanon Valley College(Private),private,185000,207000,76,4,0.0,N/A,N/A
PENNSYLVANIA,Geneva College(Private),private,179000,148000,66,4,0.0,N/A,N/A
PENNSYLVANIA,Millersville University of Pennsylvania(Out-of-State),outofstate,179000,144000,61,5,0.0,N/A,N/A
PENNSYLVANIA,Messiah College(Private),private,178000,179000,76,4,0.0,N/A,N/A
PENNSYLVANIA,Lincoln University (Pennsylvania)(In-State),instate,174000,97700,43,5,0.0,N/A,N/A
PENNSYLVANIA,Washington & Jefferson College(Private),private,172000,220000,76,4,0.0,N/A,N/A
PENNSYLVANIA,University of Pittsburgh-Johnstown(Out-of-State),outofstate,171000,150000,53,5,0.0,N/A,N/A
PENNSYLVANIA,Allegheny College(Private),private,170000,222000,76,4,0.0,N/A,N/A
PENNSYLVANIA,Clarion University of Pennsylvania(In-State),instate,162000,95600,49,4,0.0,N/A,N/A
PENNSYLVANIA,Slippery Rock University of Pennsylvania(In-State),instate,161000,92000,68,4,0.0,N/A,N/A
PENNSYLVANIA,Eastern University(Private),private,157000,178000,58,4,0.0,N/A,N/A
PENNSYLVANIA,Saint Francis University(Private),private,156000,189000,67,4,0.0,N/A,N/A
PENNSYLVANIA,Albright College(Private),private,155000,211000,54,4,0.0,N/A,N/A
PENNSYLVANIA,Lincoln University (Pennsylvania)(Out-of-State),outofstate,152000,120000,43,5,0.0,N/A,N/A
PENNSYLVANIA,King's College(Private),private,150000,192000,65,4,0.0,N/A,N/A
PENNSYLVANIA,Indiana University of Pennsylvania-Main Campus(Out-of-State),outofstate,148000,145000,54,4,0.0,N/A,N/A
PENNSYLVANIA,Slippery Rock University of Pennsylvania(Out-of-State),outofstate,146000,106000,68,4,0.0,N/A,N/A
PENNSYLVANIA,Clarion University of Pennsylvania(Out-of-State),outofstate,145000,112000,49,4,0.0,N/A,N/A
PENNSYLVANIA,East Stroudsburg University of Pennsylvania(In-State),instate,142000,87000,57,5,0.0,N/A,N/A
PENNSYLVANIA,Saint Vincent College(Private),private,141000,181000,73,4,0.0,N/A,N/A
PENNSYLVANIA,Bryn Mawr College(Private),private,137000,252000,83,4,0.0,N/A,N/A
PENNSYLVANIA,California University of Pennsylvania(In-State),instate,137000,101000,50,4,0.0,N/A,N/A
PENNSYLVANIA,Lycoming College(Private),private,132000,196000,72,4,0.0,N/A,N/A
PENNSYLVANIA,Kutztown University of Pennsylvania(In-State),instate,127000,95100,55,5,0.0,N/A,N/A
PENNSYLVANIA,Westminster College (Pennsylvania)(Private),private,122000,184000,71,4,0.0,N/A,N/A
PENNSYLVANIA,California University of Pennsylvania(Out-of-State),outofstate,120000,117000,50,4,0.0,N/A,N/A
PENNSYLVANIA,University of Pittsburgh-Greensburg(In-State),instate,120000,108000,58,5,0.0,N/A,N/A
PENNSYLVANIA,Mansfield University of Pennsylvania(In-State),instate,110000,100000,51,5,0.0,N/A,N/A
PENNSYLVANIA,Alvernia University(Private),private,109000,181000,53,4,0.0,N/A,N/A
PENNSYLVANIA,Point Park University(Private),private,102000,167000,58,4,0.0,N/A,N/A
PENNSYLVANIA,East Stroudsburg University of Pennsylvania(Out-of-State),outofstate,99900,129000,57,5,0.0,N/A,N/A
PENNSYLVANIA,Waynesburg University(Private),private,96900,133000,60,4,0.0,N/A,N/A
PENNSYLVANIA,Thiel College(Private),private,87900,173000,42,4,0.0,N/A,N/A
PENNSYLVANIA,Arcadia University(Private),private,87200,218000,61,4,0.0,N/A,N/A
PENNSYLVANIA,Kutztown University of Pennsylvania(Out-of-State),outofstate,84900,138000,55,5,0.0,N/A,N/A
PENNSYLVANIA,Carlow University(Private),private,83900,160000,57,4,0.0,N/A,N/A
PENNSYLVANIA,Mount Aloysius College(Private),private,80100,144000,38,5,0.0,N/A,N/A
PENNSYLVANIA,Lock Haven University(In-State),instate,77500,94100,48,4,0.0,N/A,N/A
PENNSYLVANIA,University of Pittsburgh-Greensburg(Out-of-State),outofstate,76600,152000,58,5,0.0,N/A,N/A
PENNSYLVANIA,Edinboro University of Pennsylvania(In-State),instate,74100,89000,44,5,0.0,N/A,N/A
PENNSYLVANIA,Mansfield University of Pennsylvania(Out-of-State),outofstate,69200,141000,51,5,0.0,N/A,N/A
PENNSYLVANIA,Edinboro University of Pennsylvania(Out-of-State),outofstate,65000,98100,44,5,0.0,N/A,N/A
PENNSYLVANIA,Cedar Crest College(Private),private,63800,191000,56,4,0.0,N/A,N/A
PENNSYLVANIA,Chestnut Hill College(Private),private,62200,188000,48,4,0.0,N/A,N/A
PENNSYLVANIA,Delaware Valley University(Private),private,59400,200000,57,4,0.0,N/A,N/A
PENNSYLVANIA,Lock Haven University(Out-of-State),outofstate,43200,128000,48,4,0.0,N/A,N/A
PENNSYLVANIA,La Roche College(Private),private,38600,160000,55,4,0.0,N/A,N/A
PENNSYLVANIA,Mercyhurst University(Private),private,14800,189000,67,4,0.0,N/A,N/A
PENNSYLVANIA,Cheyney University of Pennsylvania(In-State),instate,14300,100000,16,5,0.0,N/A,N/A
PENNSYLVANIA,Lancaster Bible College(Private),private,13000,126000,62,4,0.0,N/A,N/A
PENNSYLVANIA,Marywood University(Private),private,8900,193000,66,4,0.0,N/A,N/A
PENNSYLVANIA,Chatham University(Private),private,-200,192000,52,4,0.0,N/A,N/A
PENNSYLVANIA,Cheyney University of Pennsylvania(Out-of-State),outofstate,-5700,120000,16,5,0.0,N/A,N/A
PENNSYLVANIA,University of Pittsburgh-Bradford(In-State),instate,-14000,104000,50,5,0.0,N/A,N/A
PENNSYLVANIA,The University of the Arts(Private),private,-15500,237000,62,4,0.0,N/A,N/A
PENNSYLVANIA,Seton Hill University(Private),private,-17400,185000,56,4,0.0,N/A,N/A
PENNSYLVANIA,Moore College of Art and Design(Private),private,-43800,216000,57,4,0.0,N/A,N/A
PENNSYLVANIA,Keystone College(Private),private,-44000,152000,42,4,0.0,N/A,N/A
PENNSYLVANIA,Summit University of Pennsylvania(Private),private,-54500,121000,55,4,0.0,N/A,N/A
PENNSYLVANIA,University of Pittsburgh-Bradford(Out-of-State),outofstate,-57300,147000,50,5,0.0,N/A,N/A
PENNSYLVANIA,University of Valley Forge(Private),private,-62400,129000,39,4,0.0,N/A,N/A
PENNSYLVANIA,Wilson College(Private),private,-86700,156000,59,5,0.0,N/A,N/A
PENNSYLVANIA,Pennsylvania State University-Penn State Brandywine(In-State),instate,N/A,N/A,43,5,0.0,N/A,N/A
PENNSYLVANIA,Pennsylvania State University-Penn State Brandywine(Out-of-State),outofstate,N/A,N/A,43,5,0.0,N/A,N/A
PENNSYLVANIA,Pennsylvania State University-Penn State Abington(In-State),instate,N/A,N/A,47,5,0.0,N/A,N/A
PENNSYLVANIA,Pennsylvania State University-Penn State Abington(Out-of-State),outofstate,N/A,N/A,47,5,0.0,N/A,N/A
PENNSYLVANIA,Peirce College(Private),private,N/A,N/A,21,,0.0,N/A,N/A
RHODE ISLAND,Brown University(Private),private,776000,257000,96,4,1.0,28700,13
RHODE ISLAND,Bryant University(Private),private,558000,225000,77,4,1.0,50900,15
RHODE ISLAND,Providence College(Private),private,450000,240000,83,4,1.0,45800,14
RHODE ISLAND,University of Rhode Island(In-State),instate,434000,111000,63,4,1.0,25600,24
RHODE ISLAND,University of Rhode Island(Out-of-State),outofstate,371000,174000,63,4,1.0,25600,24
RHODE ISLAND,Rhode Island School of Design(Private),private,337000,255000,90,4,1.0,33200,13
RHODE ISLAND,Roger Williams University(Private),private,298000,201000,64,4,1.0,44400,15
RHODE ISLAND,Salve Regina University(Private),private,261000,209000,68,4,1.0,41300,25
RHODE ISLAND,Rhode Island College(In-State),instate,259000,83300,47,5,1.0,24500,50
RHODE ISLAND,Rhode Island College(Out-of-State),outofstate,214000,128000,47,5,1.0,24500,50
RHODE ISLAND,Johnson & Wales University-Providence(Private),private,186000,177000,62,4,1.0,36700,41
RHODE ISLAND,New England Institute of Technology(Private),private,N/A,N/A,54,,1.0,43900,51
RHODE ISLAND,Brown University(Private),private,616000,257000,96,4,0.0,N/A,N/A
RHODE ISLAND,Bryant University(Private),private,480000,225000,77,4,0.0,N/A,N/A
RHODE ISLAND,University of Rhode Island(In-State),instate,391000,111000,63,4,0.0,N/A,N/A
RHODE ISLAND,Providence College(Private),private,350000,240000,83,4,0.0,N/A,N/A
RHODE ISLAND,University of Rhode Island(Out-of-State),outofstate,328000,174000,63,4,0.0,N/A,N/A
RHODE ISLAND,Roger Williams University(Private),private,241000,201000,64,4,0.0,N/A,N/A
RHODE ISLAND,Rhode Island School of Design(Private),private,236000,255000,90,4,0.0,N/A,N/A
RHODE ISLAND,Rhode Island College(In-State),instate,232000,83300,47,5,0.0,N/A,N/A
RHODE ISLAND,Rhode Island College(Out-of-State),outofstate,187000,128000,47,5,0.0,N/A,N/A
RHODE ISLAND,Salve Regina University(Private),private,174000,209000,68,4,0.0,N/A,N/A
RHODE ISLAND,Johnson & Wales University-Providence(Private),private,117000,177000,62,4,0.0,N/A,N/A
RHODE ISLAND,New England Institute of Technology(Private),private,N/A,N/A,54,,0.0,N/A,N/A
SOUTH CAROLINA,Clemson University(In-State),instate,503000,114000,81,4,1.0,33300,16
SOUTH CAROLINA,Citadel Military College of South Carolina(In-State),instate,495000,107000,69,4,1.0,31600,21
SOUTH CAROLINA,Clemson University(Out-of-State),outofstate,429000,188000,81,4,1.0,33300,16
SOUTH CAROLINA,Citadel Military College of South Carolina(Out-of-State),outofstate,415000,187000,69,4,1.0,31600,21
SOUTH CAROLINA,Furman University(Private),private,385000,240000,84,4,1.0,30900,13
SOUTH CAROLINA,Wofford College(Private),private,324000,210000,80,4,1.0,28600,17
SOUTH CAROLINA,University of South Carolina-Columbia(In-State),instate,261000,103000,73,4,1.0,32200,17
SOUTH CAROLINA,Erskine College(Private),private,232000,196000,63,4,1.0,26400,39
SOUTH CAROLINA,Presbyterian College(Private),private,230000,195000,63,4,1.0,26100,34
SOUTH CAROLINA,Limestone College(Private),private,225000,153000,33,5,1.0,46000,53
SOUTH CAROLINA,University of South Carolina-Upstate(In-State),instate,219000,93800,42,5,1.0,25600,56
SOUTH CAROLINA,Southern Wesleyan University(Private),private,203000,141000,60,4,1.0,27300,51
SOUTH CAROLINA,University of South Carolina-Columbia(Out-of-State),outofstate,187000,177000,73,4,1.0,32200,17
SOUTH CAROLINA,University of South Carolina-Upstate(Out-of-State),outofstate,177000,136000,42,5,1.0,25600,56
SOUTH CAROLINA,Coastal Carolina University(In-State),instate,173000,95700,42,5,1.0,36100,35
SOUTH CAROLINA,Winthrop University(In-State),instate,172000,106000,58,4,1.0,28100,44
SOUTH CAROLINA,College of Charleston(In-State),instate,164000,111000,69,4,1.0,28600,24
SOUTH CAROLINA,University of South Carolina-Beaufort(In-State),instate,163000,88900,24,5,1.0,25800,48
SOUTH CAROLINA,Francis Marion University(In-State),instate,153000,87300,40,5,1.0,20000,63
SOUTH CAROLINA,South Carolina State University(In-State),instate,138000,113000,38,5,1.0,27500,82
SOUTH CAROLINA,Lander University(In-State),instate,133000,90700,43,4,1.0,24500,48
SOUTH CAROLINA,University of South Carolina-Beaufort(Out-of-State),outofstate,123000,129000,24,5,1.0,25800,48
SOUTH CAROLINA,Winthrop University(Out-of-State),outofstate,119000,159000,58,4,1.0,28100,44
SOUTH CAROLINA,Coastal Carolina University(Out-of-State),outofstate,118000,150000,42,5,1.0,36100,35
SOUTH CAROLINA,Charleston Southern University(Private),private,115000,149000,36,4,1.0,24900,46
SOUTH CAROLINA,Francis Marion University(Out-of-State),outofstate,115000,125000,40,5,1.0,20000,63
SOUTH CAROLINA,South Carolina State University(Out-of-State),outofstate,99300,152000,38,5,1.0,27500,82
SOUTH CAROLINA,Newberry College(Private),private,98100,161000,44,5,1.0,26800,47
SOUTH CAROLINA,Lander University(Out-of-State),outofstate,95400,128000,43,4,1.0,24500,48
SOUTH CAROLINA,College of Charleston(Out-of-State),outofstate,94400,180000,69,4,1.0,28600,24
SOUTH CAROLINA,Anderson University (South Carolina)(Private),private,57200,155000,53,4,1.0,19000,27
SOUTH CAROLINA,Columbia College (South Carolina)(Private),private,49100,163000,50,4,1.0,23700,49
SOUTH CAROLINA,Coker College(Private),private,22200,147000,48,4,1.0,27800,54
SOUTH CAROLINA,North Greenville University(Private),private,-1400,127000,57,4,1.0,24400,38
SOUTH CAROLINA,University of South Carolina-Aiken(In-State),instate,-1400,92000,42,5,1.0,24700,43
SOUTH CAROLINA,Converse College(Private),private,-18200,137000,55,4,1.0,21100,44
SOUTH CAROLINA,University of South Carolina-Aiken(Out-of-State),outofstate,-39200,130000,42,5,1.0,24700,43
SOUTH CAROLINA,Benedict College(Private),private,-51200,124000,22,5,1.0,47300,82
SOUTH CAROLINA,Columbia International University(Private),private,-60400,133000,74,4,1.0,21600,41
SOUTH CAROLINA,Morris College(Private),private,-76700,92200,22,5,1.0,26000,91
SOUTH CAROLINA,Claflin University(Private),private,-80600,128000,56,4,1.0,28400,86
SOUTH CAROLINA,Voorhees College(Private),private,-116900,97000,26,5,1.0,22800,85
SOUTH CAROLINA,Clemson University(In-State),instate,461000,114000,81,4,0.0,N/A,N/A
SOUTH CAROLINA,Citadel Military College of South Carolina(In-State),instate,449000,107000,69,4,0.0,N/A,N/A
SOUTH CAROLINA,Clemson University(Out-of-State),outofstate,387000,188000,81,4,0.0,N/A,N/A
SOUTH CAROLINA,Citadel Military College of South Carolina(Out-of-State),outofstate,369000,187000,69,4,0.0,N/A,N/A
SOUTH CAROLINA,Furman University(Private),private,267000,240000,84,4,0.0,N/A,N/A
SOUTH CAROLINA,University of South Carolina-Columbia(In-State),instate,237000,103000,73,4,0.0,N/A,N/A
SOUTH CAROLINA,Wofford College(Private),private,213000,210000,80,4,0.0,N/A,N/A
SOUTH CAROLINA,University of South Carolina-Upstate(In-State),instate,189000,93800,42,5,0.0,N/A,N/A
SOUTH CAROLINA,Limestone College(Private),private,164000,153000,33,5,0.0,N/A,N/A
SOUTH CAROLINA,University of South Carolina-Columbia(Out-of-State),outofstate,163000,177000,73,4,0.0,N/A,N/A
SOUTH CAROLINA,University of South Carolina-Upstate(Out-of-State),outofstate,147000,136000,42,5,0.0,N/A,N/A
SOUTH CAROLINA,Coastal Carolina University(In-State),instate,141000,95700,42,5,0.0,N/A,N/A
SOUTH CAROLINA,University of South Carolina-Beaufort(In-State),instate,138000,88900,24,5,0.0,N/A,N/A
SOUTH CAROLINA,Winthrop University(In-State),instate,133000,106000,58,4,0.0,N/A,N/A
SOUTH CAROLINA,Southern Wesleyan University(Private),private,130000,141000,60,4,0.0,N/A,N/A
SOUTH CAROLINA,College of Charleston(In-State),instate,127000,111000,69,4,0.0,N/A,N/A
SOUTH CAROLINA,Francis Marion University(In-State),instate,120000,87300,40,5,0.0,N/A,N/A
SOUTH CAROLINA,Presbyterian College(Private),private,112000,195000,63,4,0.0,N/A,N/A
SOUTH CAROLINA,Erskine College(Private),private,104000,196000,63,4,0.0,N/A,N/A
SOUTH CAROLINA,South Carolina State University(In-State),instate,104000,113000,38,5,0.0,N/A,N/A
SOUTH CAROLINA,University of South Carolina-Beaufort(Out-of-State),outofstate,97900,129000,24,5,0.0,N/A,N/A
SOUTH CAROLINA,Lander University(In-State),instate,97000,90700,43,4,0.0,N/A,N/A
SOUTH CAROLINA,Coastal Carolina University(Out-of-State),outofstate,86700,150000,42,5,0.0,N/A,N/A
SOUTH CAROLINA,Francis Marion University(Out-of-State),outofstate,82000,125000,40,5,0.0,N/A,N/A
SOUTH CAROLINA,Winthrop University(Out-of-State),outofstate,80900,159000,58,4,0.0,N/A,N/A
SOUTH CAROLINA,South Carolina State University(Out-of-State),outofstate,65500,152000,38,5,0.0,N/A,N/A
SOUTH CAROLINA,Lander University(Out-of-State),outofstate,59500,128000,43,4,0.0,N/A,N/A
SOUTH CAROLINA,College of Charleston(Out-of-State),outofstate,57700,180000,69,4,0.0,N/A,N/A
SOUTH CAROLINA,Charleston Southern University(Private),private,33400,149000,36,4,0.0,N/A,N/A
SOUTH CAROLINA,Newberry College(Private),private,10900,161000,44,5,0.0,N/A,N/A
SOUTH CAROLINA,Anderson University (South Carolina)(Private),private,-16600,155000,53,4,0.0,N/A,N/A
SOUTH CAROLINA,University of South Carolina-Aiken(In-State),instate,-28100,92000,42,5,0.0,N/A,N/A
SOUTH CAROLINA,Columbia College (South Carolina)(Private),private,-44300,163000,50,4,0.0,N/A,N/A
SOUTH CAROLINA,Coker College(Private),private,-54400,147000,48,4,0.0,N/A,N/A
SOUTH CAROLINA,Converse College(Private),private,-61200,137000,55,4,0.0,N/A,N/A
SOUTH CAROLINA,North Greenville University(Private),private,-62100,127000,57,4,0.0,N/A,N/A
SOUTH CAROLINA,University of South Carolina-Aiken(Out-of-State),outofstate,-66000,130000,42,5,0.0,N/A,N/A
SOUTH CAROLINA,Benedict College(Private),private,-105600,124000,22,5,0.0,N/A,N/A
SOUTH CAROLINA,Morris College(Private),private,-106800,92200,22,5,0.0,N/A,N/A
SOUTH CAROLINA,Columbia International University(Private),private,-115700,133000,74,4,0.0,N/A,N/A
SOUTH CAROLINA,Claflin University(Private),private,-133900,128000,56,4,0.0,N/A,N/A
SOUTH CAROLINA,Voorhees College(Private),private,-153400,97000,26,5,0.0,N/A,N/A
SOUTH DAKOTA,South Dakota School of Mines and Technology(In-State),instate,650000,93500,48,5,1.0,29700,20
SOUTH DAKOTA,South Dakota School of Mines and Technology(Out-of-State),outofstate,636000,108000,48,5,1.0,29700,20
SOUTH DAKOTA,Dakota State University(In-State),instate,315000,76600,39,5,1.0,27100,38
SOUTH DAKOTA,Dakota State University(Out-of-State),outofstate,305000,86500,39,5,1.0,27100,38
SOUTH DAKOTA,Presentation College(Private),private,305000,124000,40,4,1.0,33200,44
SOUTH DAKOTA,South Dakota State University(In-State),instate,251000,96900,53,5,1.0,32000,25
SOUTH DAKOTA,South Dakota State University(Out-of-State),outofstate,240000,108000,53,5,1.0,32000,25
SOUTH DAKOTA,Augustana University(Private),private,239000,158000,71,4,1.0,37900,22
SOUTH DAKOTA,University of South Dakota(In-State),instate,228000,82800,55,5,1.0,28300,28
SOUTH DAKOTA,University of South Dakota(Out-of-State),outofstate,217000,93800,55,5,1.0,28300,28
SOUTH DAKOTA,University of Sioux Falls(Private),private,119000,149000,53,4,1.0,30000,33
SOUTH DAKOTA,Northern State University(In-State),instate,102000,79100,46,5,1.0,26000,39
SOUTH DAKOTA,Mount Marty College(Private),private,96300,145000,48,4,1.0,27800,43
SOUTH DAKOTA,Northern State University(Out-of-State),outofstate,92200,89100,46,5,1.0,26000,39
SOUTH DAKOTA,Black Hills State University(In-State),instate,40300,77500,39,5,1.0,27500,34
SOUTH DAKOTA,Dakota Wesleyan University(Private),private,31300,141000,48,5,1.0,31700,34
SOUTH DAKOTA,Black Hills State University(Out-of-State),outofstate,30300,87400,39,5,1.0,27500,34
SOUTH DAKOTA,South Dakota School of Mines and Technology(In-State),instate,635000,93500,48,5,0.0,N/A,N/A
SOUTH DAKOTA,South Dakota School of Mines and Technology(Out-of-State),outofstate,621000,108000,48,5,0.0,N/A,N/A
SOUTH DAKOTA,Dakota State University(In-State),instate,301000,76600,39,5,0.0,N/A,N/A
SOUTH DAKOTA,Dakota State University(Out-of-State),outofstate,291000,86500,39,5,0.0,N/A,N/A
SOUTH DAKOTA,Presentation College(Private),private,262000,124000,40,4,0.0,N/A,N/A
SOUTH DAKOTA,South Dakota State University(In-State),instate,235000,96900,53,5,0.0,N/A,N/A
SOUTH DAKOTA,South Dakota State University(Out-of-State),outofstate,224000,108000,53,5,0.0,N/A,N/A
SOUTH DAKOTA,University of South Dakota(In-State),instate,208000,82800,55,5,0.0,N/A,N/A
SOUTH DAKOTA,University of South Dakota(Out-of-State),outofstate,197000,93800,55,5,0.0,N/A,N/A
SOUTH DAKOTA,Augustana University(Private),private,160000,158000,71,4,0.0,N/A,N/A
SOUTH DAKOTA,Northern State University(In-State),instate,83700,79100,46,5,0.0,N/A,N/A
SOUTH DAKOTA,Northern State University(Out-of-State),outofstate,73800,89100,46,5,0.0,N/A,N/A
SOUTH DAKOTA,University of Sioux Falls(Private),private,52200,149000,53,4,0.0,N/A,N/A
SOUTH DAKOTA,Mount Marty College(Private),private,33300,145000,48,4,0.0,N/A,N/A
SOUTH DAKOTA,Black Hills State University(In-State),instate,23600,77500,39,5,0.0,N/A,N/A
SOUTH DAKOTA,Black Hills State University(Out-of-State),outofstate,13600,87400,39,5,0.0,N/A,N/A
SOUTH DAKOTA,Dakota Wesleyan University(Private),private,-31500,141000,48,5,0.0,N/A,N/A
TENNESSE,Vanderbilt University(Private),private,658000,252000,92,4,1.0,31600,14
TENNESSE,Baptist Memorial College of Health Sciences(Private),private,457000,88700,72,4,1.0,21800,52
TENNESSE,Tennessee Technological University(In-State),instate,405000,96900,51,5,1.0,20600,37
TENNESSE,Christian Brothers University(Private),private,354000,163000,51,5,1.0,24200,37
TENNESSE,Aquinas College (Tennessee)(Private),private,350000,140000,21,4,1.0,25100,31
TENNESSE,Tennessee Technological University(Out-of-State),outofstate,344000,158000,51,5,1.0,20600,37
TENNESSE,The University of Tennessee-Knoxville(In-State),instate,313000,117000,69,5,1.0,27600,28
TENNESSE,Lipscomb University(Private),private,295000,173000,58,4,1.0,27100,22
TENNESSE,University of Memphis(In-State),instate,272000,95800,42,5,1.0,21700,49
TENNESSE,Tennessee State University(In-State),instate,263000,76400,34,5,1.0,27400,70
TENNESSE,Rhodes College(Private),private,258000,227000,79,4,1.0,25700,13
TENNESSE,Trevecca Nazarene University(Private),private,255000,144000,49,4,1.0,27300,35
TENNESSE,Southern Adventist University(Private),private,240000,127000,61,6,1.0,30800,33
